"Anchor_seq","Anchor_start","Anchor_end","Cruciform_seq","Cruciform_start","Cruciform_end","Distancia_kb"
"NC_002607.1",73794,73877,"NC_002607.1",73854,73867,0
"NC_002607.1",73877,73975,"NC_002607.1",73854,73867,0.009
"NC_002607.1",73975,73980,"NC_002607.1",73854,73867,0.107
"NC_002607.1",73980,74003,"NC_002607.1",73854,73867,0.112
"NC_002607.1",74003,74120,"NC_002607.1",73854,73867,0.135
"NC_002607.1",74120,74205,"NC_002607.1",74365,74380,0.159
"NC_002607.1",74205,74217,"NC_002607.1",74365,74380,0.147
"NC_002607.1",74217,74252,"NC_002607.1",74365,74380,0.112
"NC_002607.1",74252,74367,"NC_002607.1",74365,74380,0
"NC_002607.1",74375,74413,"NC_002607.1",74365,74380,0
"NC_002607.1",74413,74598,"NC_002607.1",74365,74380,0.032
"NC_002607.1",74598,74616,"NC_002607.1",74685,74698,0.068
"NC_002607.1",74616,74646,"NC_002607.1",74685,74698,0.038
"NC_002607.1",74646,74829,"NC_002607.1",74685,74698,0
"NC_002607.1",74829,74967,"NC_002607.1",74685,74698,0.13
"NC_002607.1",74967,75124,"NC_002607.1",75366,75481,0.241
"NC_002607.1",75261,75322,"NC_002607.1",75366,75481,0.043
"NC_002607.1",75322,75399,"NC_002607.1",75366,75481,0
"NC_002607.1",75431,75539,"NC_002607.1",75366,75481,0
"NC_002607.1",75669,75685,"NC_002607.1",75366,75481,0.187
"NC_002607.1",75685,75708,"NC_002607.1",75366,75481,0.203
"NC_002607.1",75708,75717,"NC_002607.1",75366,75481,0.226
"NC_002607.1",75717,75770,"NC_002607.1",75366,75481,0.235
"NC_002607.1",75770,75823,"NC_002607.1",76075,76087,0.251
"NC_002607.1",75823,75951,"NC_002607.1",76075,76087,0.123
"NC_002607.1",76061,76141,"NC_002607.1",76075,76087,0
"NC_002607.1",76220,76305,"NC_002607.1",76075,76087,0.132
"NC_002607.1",76410,76485,"NC_002607.1",76667,76681,0.181
"NC_002607.1",76605,76621,"NC_002607.1",76667,76681,0.045
"NC_002607.1",76621,76630,"NC_002607.1",76667,76681,0.036
"NC_002607.1",76630,76812,"NC_002607.1",76667,76681,0
"NC_002607.1",76841,76964,"NC_002607.1",76995,77006,0.03
"NC_002607.1",77026,77116,"NC_002607.1",76995,77006,0.019
"NC_002607.1",77116,77166,"NC_002607.1",77181,77195,0.014
"NC_002607.1",77166,77273,"NC_002607.1",77181,77195,0
"NC_002607.1",77305,77397,"NC_002607.1",77448,77466,0.05
"NC_002607.1",77621,77842,"NC_002607.1",77698,77715,0
"NC_002607.1",77842,77909,"NC_002607.1",77799,77816,0.025
"NC_002607.1",78262,78290,"NC_002607.1",78290,78407,0
"NC_002607.1",78290,78331,"NC_002607.1",78290,78407,0
"NC_002607.1",78331,78365,"NC_002607.1",78290,78407,0
"NC_002607.1",78365,78404,"NC_002607.1",78290,78407,0
"NC_002607.1",78404,78582,"NC_002607.1",78290,78407,0
"NC_002607.1",78582,78705,"NC_002607.1",78290,78407,0.174
"NC_002607.1",78846,78888,"NC_002607.1",79181,79193,0.292
"NC_002607.1",78888,78997,"NC_002607.1",79181,79193,0.183
"NC_002607.1",79070,79168,"NC_002607.1",79181,79193,0.012
"NC_002607.1",79303,79510,"NC_002607.1",79298,79311,0
"NC_002607.1",79653,79738,"NC_002607.1",79743,79761,0.004
"NC_002607.1",79738,79771,"NC_002607.1",79743,79761,0
"NC_002607.1",79771,79861,"NC_002607.1",79743,79761,0.009
"NC_002607.1",79861,79884,"NC_002607.1",79913,79932,0.028
"NC_002607.1",79884,79986,"NC_002607.1",79913,79932,0
"NC_002607.1",79986,79995,"NC_002607.1",79996,80010,0
"NC_002607.1",79995,80113,"NC_002607.1",79996,80010,0
"NC_002607.1",80113,80233,"NC_002607.1",80235,80247,0.001
"NC_002607.1",80233,80267,"NC_002607.1",80235,80247,0
"NC_002607.1",80267,80377,"NC_002607.1",80339,80350,0
"NC_002607.1",80377,80487,"NC_002607.1",80339,80350,0.026
"NC_002607.1",80487,80520,"NC_002607.1",80339,80350,0.136
"NC_002607.1",80520,80654,"NC_002607.1",80339,80350,0.169
"NC_002607.1",80654,80835,"NC_002607.1",80339,80350,0.303
"NC_002607.1",80835,81010,"NC_002607.1",81242,81256,0.231
"NC_002607.1",81033,81127,"NC_002607.1",81242,81256,0.114
"NC_002607.1",81127,81159,"NC_002607.1",81242,81256,0.082
"NC_002607.1",81159,81343,"NC_002607.1",81242,81256,0
"NC_002607.1",81343,81347,"NC_002607.1",81242,81256,0.086
"NC_002607.1",81347,81427,"NC_002607.1",81242,81256,0.09
"NC_002607.1",81427,81537,"NC_002607.1",81664,81704,0.126
"NC_002607.1",81537,81642,"NC_002607.1",81664,81704,0.021
"NC_002607.1",81714,81966,"NC_002607.1",81707,81720,0
"NC_002607.1",81966,82037,"NC_002607.1",81950,81962,0.003
"NC_002607.1",82037,82058,"NC_002607.1",81950,81962,0.074
"NC_002607.1",82058,82094,"NC_002607.1",82158,82170,0.063
"NC_002607.1",82094,82162,"NC_002607.1",82158,82170,0
"NC_002607.1",82162,82176,"NC_002607.1",82158,82170,0
"NC_002607.1",82176,82227,"NC_002607.1",82158,82170,0.005
"NC_002607.1",82227,82267,"NC_002607.1",82262,82274,0
"NC_002607.1",82267,82321,"NC_002607.1",82262,82274,0
"NC_002607.1",82321,82401,"NC_002607.1",82262,82274,0.046
"NC_002607.1",82401,82554,"NC_002607.1",82613,82625,0.058
"NC_002607.1",82554,82581,"NC_002607.1",82613,82625,0.031
"NC_002607.1",82581,82649,"NC_002607.1",82613,82625,0
"NC_002607.1",82649,82720,"NC_002607.1",82693,82707,0
"NC_002607.1",82720,82787,"NC_002607.1",82693,82707,0.012
"NC_002607.1",82787,82822,"NC_002607.1",82693,82707,0.079
"NC_002607.1",82822,82844,"NC_002607.1",82949,82961,0.104
"NC_002607.1",82844,82948,"NC_002607.1",82949,82961,0
"NC_002607.1",82948,83138,"NC_002607.1",82949,82961,0
"NC_002607.1",83138,83223,"NC_002607.1",83100,83112,0.025
"NC_002607.1",83223,83296,"NC_002607.1",83100,83112,0.11
"NC_002607.1",83296,83304,"NC_002607.1",83100,83112,0.183
"NC_002607.1",83304,83354,"NC_002607.1",83100,83112,0.191
"NC_002607.1",83354,83414,"NC_002607.1",83551,83566,0.136
"NC_002607.1",83414,83462,"NC_002607.1",83551,83566,0.088
"NC_002607.1",83500,83616,"NC_002607.1",83551,83566,0
"NC_002607.1",83621,83660,"NC_002607.1",83667,83680,0.006
"NC_002607.1",83660,83689,"NC_002607.1",83667,83680,0
"NC_002607.1",83689,83848,"NC_002607.1",83680,83696,0
"NC_002607.1",83861,83888,"NC_002607.1",83680,83696,0.164
"NC_002607.1",83888,83957,"NC_002607.1",83680,83696,0.191
"NC_002607.1",83957,84021,"NC_002607.1",83680,83696,0.26
"NC_002607.1",84049,84102,"NC_002607.1",84396,84407,0.293
"NC_002607.1",84102,84333,"NC_002607.1",84396,84407,0.062
"NC_002607.1",84333,84342,"NC_002607.1",84396,84407,0.053
"NC_002607.1",84342,84386,"NC_002607.1",84396,84407,0.009
"NC_002607.1",84386,84400,"NC_002607.1",84396,84407,0
"NC_002607.1",84400,84492,"NC_002607.1",84396,84407,0
"NC_002607.1",84492,84525,"NC_002607.1",84396,84407,0.084
"NC_002607.1",84525,84914,"NC_002607.1",84396,84407,0.117
"NC_002607.1",84914,85002,"NC_002607.1",84396,84407,0.506
"NC_002607.1",85002,85143,"NC_002607.1",84396,84407,0.594
"NC_002607.1",85143,85323,"NC_002607.1",85840,85892,0.516
"NC_002607.1",85323,85356,"NC_002607.1",85840,85892,0.483
"NC_002607.1",85356,85367,"NC_002607.1",85840,85892,0.472
"NC_002607.1",85367,85398,"NC_002607.1",85840,85892,0.441
"NC_002607.1",85398,85527,"NC_002607.1",85840,85892,0.312
"NC_002607.1",85527,86185,"NC_002607.1",85840,85892,0
"NC_002607.1",86243,86291,"NC_002607.1",86335,86346,0.043
"NC_002607.1",86291,86425,"NC_002607.1",86335,86346,0
"NC_002607.1",86534,86543,"NC_002607.1",86562,86573,0.018
"NC_002607.1",86543,86560,"NC_002607.1",86562,86573,0.001
"NC_002607.1",86560,86653,"NC_002607.1",86562,86573,0
"NC_002607.1",86653,86707,"NC_002607.1",86562,86573,0.079
"NC_002607.1",86793,86835,"NC_002607.1",86562,86573,0.219
"NC_002607.1",86835,86901,"NC_002607.1",86562,86573,0.261
"NC_002607.1",86905,86964,"NC_002607.1",86562,86573,0.331
"NC_002607.1",86964,87096,"NC_002607.1",86562,86573,0.39
"NC_002607.1",87096,87117,"NC_002607.1",86562,86573,0.522
"NC_002607.1",87117,87227,"NC_002607.1",86562,86573,0.543
"NC_002607.1",87227,87324,"NC_002607.1",87976,87991,0.651
"NC_002607.1",87324,87392,"NC_002607.1",87976,87991,0.583
"NC_002607.1",87392,87459,"NC_002607.1",87976,87991,0.516
"NC_002607.1",87459,88017,"NC_002607.1",87976,87991,0
"NC_002607.1",88017,88097,"NC_002607.1",87976,87991,0.025
"NC_002607.1",88097,88161,"NC_002607.1",87976,87991,0.105
"NC_002607.1",88161,88263,"NC_002607.1",87976,87991,0.169
"NC_002607.1",88263,88338,"NC_002607.1",87976,87991,0.271
"NC_002607.1",88338,88439,"NC_002607.1",88652,88666,0.212
"NC_002607.1",88439,88582,"NC_002607.1",88652,88666,0.069
"NC_002607.1",88582,89426,"NC_002607.1",88652,88666,0
"NC_002607.1",89426,89506,"NC_002607.1",88652,88666,0.759
"NC_002607.1",89506,90384,"NC_002607.1",90353,90366,0
"NC_002607.1",90384,90642,"NC_002607.1",90353,90366,0.017
"NC_002607.1",90642,90928,"NC_002607.1",90975,91019,0.046
"NC_002607.1",90928,91098,"NC_002607.1",90975,91019,0
"NC_002607.1",91098,91234,"NC_002607.1",91011,91025,0.072
"NC_002607.1",91234,91435,"NC_002607.1",91011,91025,0.208
"NC_002607.1",91435,91923,"NC_002607.1",92120,92133,0.196
"NC_002607.1",91923,91948,"NC_002607.1",92120,92133,0.171
"NC_002607.1",91948,91956,"NC_002607.1",92120,92133,0.163
"NC_002607.1",91956,92076,"NC_002607.1",92120,92133,0.043
"NC_002607.1",92076,92158,"NC_002607.1",92120,92133,0
"NC_002607.1",92158,92524,"NC_002607.1",92120,92133,0.024
"NC_002607.1",92524,92564,"NC_002607.1",92120,92133,0.39
"NC_002607.1",92564,92603,"NC_002607.1",92120,92133,0.43
"NC_002607.1",92603,92612,"NC_002607.1",92120,92133,0.469
"NC_002607.1",92612,92726,"NC_002607.1",92120,92133,0.478
"NC_002607.1",92726,92882,"NC_002607.1",92120,92133,0.592
"NC_002607.1",92882,93090,"NC_002607.1",92120,92133,0.748
"NC_002607.1",93090,93141,"NC_002607.1",92120,92133,0.956
"NC_002607.1",93141,93199,"NC_002607.1",92120,92133,1.007
"NC_002607.1",93199,93343,"NC_002607.1",94284,94298,0.94
"NC_002607.1",93343,93573,"NC_002607.1",94284,94298,0.71
"NC_002607.1",93573,93611,"NC_002607.1",94284,94298,0.672
"NC_002607.1",93611,93699,"NC_002607.1",94284,94298,0.584
"NC_002607.1",93699,93937,"NC_002607.1",94284,94298,0.346
"NC_002607.1",93937,94098,"NC_002607.1",94284,94298,0.185
"NC_002607.1",94098,94189,"NC_002607.1",94284,94298,0.094
"NC_002607.1",94189,94241,"NC_002607.1",94284,94298,0.042
"NC_002607.1",94241,94254,"NC_002607.1",94284,94298,0.029
"NC_002607.1",94254,94518,"NC_002607.1",94284,94298,0
"NC_002607.1",94518,94898,"NC_002607.1",94804,94817,0
"NC_002607.1",94898,94993,"NC_002607.1",95012,95116,0.018
"NC_002607.1",94993,95065,"NC_002607.1",95012,95116,0
"NC_002607.1",95065,95104,"NC_002607.1",95012,95116,0
"NC_002607.1",95104,95154,"NC_002607.1",95012,95116,0
"NC_002607.1",95154,95236,"NC_002607.1",95107,95165,0
"NC_002607.1",95236,95318,"NC_002607.1",95156,95248,0
"NC_002607.1",95318,95400,"NC_002607.1",95156,95248,0.069
"NC_002607.1",95400,95435,"NC_002607.1",95156,95248,0.151
"NC_002607.1",95435,95509,"NC_002607.1",95156,95248,0.186
"NC_002607.1",95509,95562,"NC_002607.1",95156,95248,0.26
"NC_002607.1",95562,95659,"NC_002607.1",95944,95965,0.284
"NC_002607.1",95659,95768,"NC_002607.1",95944,95965,0.175
"NC_002607.1",95768,96022,"NC_002607.1",95944,95965,0
"NC_002607.1",97205,97367,"NC_002607.1",97228,97243,0
"NC_002607.1",97367,97395,"NC_002607.1",97395,97409,0
"NC_002607.1",97395,97406,"NC_002607.1",97395,97409,0
"NC_002607.1",97406,97729,"NC_002607.1",97395,97409,0
"NC_002607.1",97729,97833,"NC_002607.1",97655,97670,0.058
"NC_002607.1",97833,97895,"NC_002607.1",98000,98015,0.104
"NC_002607.1",97895,97944,"NC_002607.1",98000,98015,0.055
"NC_002607.1",97944,98281,"NC_002607.1",98000,98015,0
"NC_002607.1",98281,98539,"NC_002607.1",98199,98213,0.067
"NC_002607.1",98539,98668,"NC_002607.1",98751,98764,0.082
"NC_002607.1",98698,98702,"NC_002607.1",98751,98764,0.048
"NC_002607.1",98702,98820,"NC_002607.1",98751,98764,0
"NC_002607.1",98820,98992,"NC_002607.1",98751,98764,0.055
"NC_002607.1",98992,99059,"NC_002607.1",98751,98764,0.227
"NC_002607.1",99059,99621,"NC_002607.1",99358,99398,0
"NC_002607.1",100693,100770,"NC_002607.1",100820,100833,0.049
"NC_002607.1",100770,101027,"NC_002607.1",100820,100833,0
"NC_002607.1",101027,101409,"NC_002607.1",100868,100884,0.142
"NC_002607.1",101409,102533,"NC_002607.1",101967,101980,0
"NC_002607.1",102533,102667,"NC_002607.1",102767,102779,0.099
"NC_002607.1",102667,103557,"NC_002607.1",102767,102779,0
"NC_002607.1",103557,103604,"NC_002607.1",103388,103404,0.152
"NC_002607.1",103611,103710,"NC_002607.1",103388,103404,0.206
"NC_002607.1",103710,103773,"NC_002607.1",103388,103404,0.305
"NC_002607.1",103773,103995,"NC_002607.1",103388,103404,0.368
"NC_002607.1",103995,104014,"NC_002607.1",103388,103404,0.59
"NC_002607.1",104014,104047,"NC_002607.1",103388,103404,0.609
"NC_002607.1",104047,104085,"NC_002607.1",103388,103404,0.642
"NC_002607.1",104085,104342,"NC_002607.1",103388,103404,0.68
"NC_002607.1",104342,104518,"NC_002607.1",105060,105088,0.541
"NC_002607.1",104518,104597,"NC_002607.1",105060,105088,0.462
"NC_002607.1",104597,104676,"NC_002607.1",105060,105088,0.383
"NC_002607.1",104676,104705,"NC_002607.1",105060,105088,0.354
"NC_002607.1",104705,104913,"NC_002607.1",105060,105088,0.146
"NC_002607.1",104913,104932,"NC_002607.1",105060,105088,0.127
"NC_002607.1",104932,104983,"NC_002607.1",105060,105088,0.076
"NC_002607.1",104983,105004,"NC_002607.1",105060,105088,0.055
"NC_002607.1",105004,105019,"NC_002607.1",105060,105088,0.04
"NC_002607.1",105019,105171,"NC_002607.1",105060,105088,0
"NC_002607.1",105171,105403,"NC_002607.1",105179,105192,0
"NC_002607.1",105403,105428,"NC_002607.1",105206,105222,0.18
"NC_002607.1",105428,105576,"NC_002607.1",105206,105222,0.205
"NC_002607.1",105576,105788,"NC_002607.1",105824,105837,0.035
"NC_002607.1",105788,105916,"NC_002607.1",105824,105837,0
"NC_002607.1",105916,106002,"NC_002607.1",106075,106089,0.072
"NC_002607.1",106002,106026,"NC_002607.1",106075,106089,0.048
"NC_002607.1",106026,106190,"NC_002607.1",106075,106089,0
"NC_002607.1",106190,106294,"NC_002607.1",106105,106124,0.065
"NC_002607.1",106294,106502,"NC_002607.1",106634,106645,0.131
"NC_002607.1",106502,106792,"NC_002607.1",106634,106645,0
"NC_002607.1",106832,107084,"NC_002607.1",106750,106764,0.067
"NC_002607.1",107097,107194,"NC_002607.1",107460,107516,0.265
"NC_002607.1",107194,107428,"NC_002607.1",107460,107516,0.031
"NC_002607.1",107481,107525,"NC_002607.1",107460,107516,0
"NC_002607.1",107525,107566,"NC_002607.1",107460,107516,0.008
"NC_002607.1",107566,107603,"NC_002607.1",107460,107516,0.049
"NC_002607.1",107603,107670,"NC_002607.1",107460,107516,0.086
"NC_002607.1",107692,107866,"NC_002607.1",107782,107797,0
"NC_002607.1",107866,108053,"NC_002607.1",107782,107797,0.068
"NC_002607.1",108081,108112,"NC_002607.1",107782,107797,0.283
"NC_002607.1",108112,108128,"NC_002607.1",107782,107797,0.314
"NC_002607.1",108128,108242,"NC_002607.1",107782,107797,0.33
"NC_002607.1",108242,108415,"NC_002607.1",108848,108859,0.432
"NC_002607.1",108415,108677,"NC_002607.1",108848,108859,0.17
"NC_002607.1",108677,108894,"NC_002607.1",108848,108859,0
"NC_002607.1",108894,109181,"NC_002607.1",108922,109031,0
"NC_002607.1",109181,109322,"NC_002607.1",109403,109416,0.08
"NC_002607.1",109322,109486,"NC_002607.1",109403,109416,0
"NC_002607.1",109486,109596,"NC_002607.1",109605,109617,0.008
"NC_002607.1",109596,109702,"NC_002607.1",109605,109617,0
"NC_002607.1",109702,109749,"NC_002607.1",109693,109704,0
"NC_002607.1",109749,109847,"NC_002607.1",109693,109704,0.044
"NC_002607.1",109864,109876,"NC_002607.1",109693,109704,0.159
"NC_002607.1",109876,110006,"NC_002607.1",109693,109704,0.171
"NC_002607.1",110073,110151,"NC_002607.1",110224,110238,0.072
"NC_002607.1",110151,110245,"NC_002607.1",110224,110238,0
"NC_002607.1",110245,110350,"NC_002607.1",110251,110262,0
"NC_002607.1",110395,110405,"NC_002607.1",110516,110529,0.11
"NC_002607.1",110405,110426,"NC_002607.1",110516,110529,0.089
"NC_002607.1",110426,110516,"NC_002607.1",110516,110529,0
"NC_002607.1",110516,110526,"NC_002607.1",110516,110529,0
"NC_002607.1",110526,110549,"NC_002607.1",110516,110529,0
"NC_002607.1",110549,110568,"NC_002607.1",110516,110529,0.019
"NC_002607.1",110568,110613,"NC_002607.1",110629,110643,0.015
"NC_002607.1",110613,110634,"NC_002607.1",110629,110643,0
"NC_002607.1",110634,110828,"NC_002607.1",110629,110643,0
"NC_002607.1",110828,111095,"NC_002607.1",110888,110903,0
"NC_002607.1",111095,111148,"NC_002607.1",111085,111097,0
"NC_002607.1",111148,111341,"NC_002607.1",111085,111097,0.05
"NC_002607.1",111341,111406,"NC_002607.1",111456,111485,0.049
"NC_002607.1",111406,111466,"NC_002607.1",111456,111485,0
"NC_002607.1",111466,111541,"NC_002607.1",111456,111485,0
"NC_002607.1",111555,111561,"NC_002607.1",111456,111485,0.069
"NC_002607.1",111561,111585,"NC_002607.1",111456,111485,0.075
"NC_002607.1",111585,111730,"NC_002607.1",111456,111485,0.099
"NC_002607.1",111730,111783,"NC_002607.1",111878,111890,0.094
"NC_002607.1",111783,111853,"NC_002607.1",111878,111890,0.024
"NC_002607.1",111853,111910,"NC_002607.1",111878,111890,0
"NC_002607.1",111910,112033,"NC_002607.1",111878,111890,0.019
"NC_002607.1",112033,112160,"NC_002607.1",112179,112194,0.018
"NC_002607.1",112160,112271,"NC_002607.1",112179,112194,0
"NC_002607.1",112271,112288,"NC_002607.1",112179,112194,0.076
"NC_002607.1",112288,112469,"NC_002607.1",112179,112194,0.093
"NC_002607.1",112469,112540,"NC_002607.1",112580,112642,0.039
"NC_002607.1",112546,112641,"NC_002607.1",112580,112642,0
"NC_002607.1",112641,112735,"NC_002607.1",112580,112642,0
"NC_002607.1",112735,112770,"NC_002607.1",112580,112642,0.092
"NC_002607.1",112770,112825,"NC_002607.1",112580,112642,0.127
"NC_002607.1",112825,112951,"NC_002607.1",112580,112642,0.182
"NC_002607.1",112951,113051,"NC_002607.1",113255,113269,0.203
"NC_002607.1",113051,113257,"NC_002607.1",113255,113269,0
"NC_002607.1",113336,113388,"NC_002607.1",113374,113387,0
"NC_002607.1",113388,113401,"NC_002607.1",113374,113387,0
"NC_002607.1",113401,113520,"NC_002607.1",113374,113387,0.013
"NC_002607.1",113520,113735,"NC_002607.1",113765,113778,0.029
"NC_002607.1",113735,113796,"NC_002607.1",113765,113778,0
"NC_002607.1",113796,113854,"NC_002607.1",113818,113881,0
"NC_002607.1",113854,113871,"NC_002607.1",113818,113881,0
"NC_002607.1",113871,113981,"NC_002607.1",113818,113881,0
"NC_002607.1",114008,114164,"NC_002607.1",114148,114160,0
"NC_002607.1",114164,114245,"NC_002607.1",114148,114160,0.003
"NC_002607.1",114291,114356,"NC_002607.1",114148,114160,0.13
"NC_002607.1",114356,114724,"NC_002607.1",114148,114160,0.195
"NC_002607.1",114724,114764,"NC_002607.1",114926,114937,0.161
"NC_002607.1",114764,114957,"NC_002607.1",114926,114937,0
"NC_002607.1",114957,115090,"NC_002607.1",114958,114970,0
"NC_002607.1",115090,115103,"NC_002607.1",114995,115009,0.08
"NC_002607.1",115103,115131,"NC_002607.1",114995,115009,0.093
"NC_002607.1",115131,115330,"NC_002607.1",114995,115009,0.121
"NC_002607.1",115330,115344,"NC_002607.1",115463,115478,0.118
"NC_002607.1",115344,115388,"NC_002607.1",115463,115478,0.074
"NC_002607.1",115388,115610,"NC_002607.1",115463,115478,0
"NC_002607.1",115610,115662,"NC_002607.1",115463,115478,0.131
"NC_002607.1",115662,115835,"NC_002607.1",115463,115478,0.183
"NC_002607.1",115835,115861,"NC_002607.1",115463,115478,0.356
"NC_002607.1",115861,115999,"NC_002607.1",115463,115478,0.382
"NC_002607.1",115999,116252,"NC_002607.1",115463,115478,0.52
"NC_002607.1",116252,116733,"NC_002607.1",117288,117299,0.554
"NC_002607.1",116733,116979,"NC_002607.1",117288,117299,0.308
"NC_002607.1",116979,117121,"NC_002607.1",117288,117299,0.166
"NC_002607.1",117121,117235,"NC_002607.1",117288,117299,0.052
"NC_002607.1",117235,117267,"NC_002607.1",117288,117299,0.02
"NC_002607.1",117267,117292,"NC_002607.1",117288,117299,0
"NC_002607.1",117292,117364,"NC_002607.1",117288,117299,0
"NC_002607.1",117364,117557,"NC_002607.1",117476,117488,0
"NC_002607.1",117557,117635,"NC_002607.1",117492,117506,0.05
"NC_002607.1",117635,117735,"NC_002607.1",117492,117506,0.128
"NC_002607.1",117735,117775,"NC_002607.1",117492,117506,0.228
"NC_002607.1",117775,117889,"NC_002607.1",117492,117506,0.268
"NC_002607.1",117889,118291,"NC_002607.1",117492,117506,0.382
"NC_002607.1",118396,118487,"NC_002607.1",118706,118718,0.218
"NC_002607.1",118487,118589,"NC_002607.1",118706,118718,0.116
"NC_002607.1",118589,118630,"NC_002607.1",118706,118718,0.075
"NC_002607.1",118630,118710,"NC_002607.1",118706,118718,0
"NC_002607.1",118710,118730,"NC_002607.1",118706,118718,0
"NC_002607.1",118730,118916,"NC_002607.1",118706,118718,0.011
"NC_002607.1",118916,119043,"NC_002607.1",118706,118718,0.197
"NC_002607.1",119043,119057,"NC_002607.1",119270,119287,0.212
"NC_002607.1",119061,119072,"NC_002607.1",119270,119287,0.197
"NC_002607.1",119072,119109,"NC_002607.1",119270,119287,0.16
"NC_002607.1",119109,119689,"NC_002607.1",119270,119287,0
"NC_002607.1",119689,119794,"NC_002607.1",119295,119322,0.366
"NC_002607.1",119794,120089,"NC_002607.1",120310,120321,0.22
"NC_002607.1",120089,120108,"NC_002607.1",120310,120321,0.201
"NC_002607.1",120108,120469,"NC_002607.1",120310,120321,0
"NC_002607.1",120469,120551,"NC_002607.1",120310,120321,0.147
"NC_002607.1",120551,120582,"NC_002607.1",120744,120764,0.161
"NC_002607.1",120582,120624,"NC_002607.1",120744,120764,0.119
"NC_002607.1",120717,120794,"NC_002607.1",120744,120764,0
"NC_002607.1",120865,120930,"NC_002607.1",120908,121012,0
"NC_002607.1",120987,121038,"NC_002607.1",120908,121012,0
"NC_002607.1",121038,121322,"NC_002607.1",121028,121087,0
"NC_002607.1",121364,121379,"NC_002607.1",121395,121497,0.015
"NC_002607.1",121379,121463,"NC_002607.1",121395,121497,0
"NC_002607.1",121463,121482,"NC_002607.1",121395,121497,0
"NC_002607.1",121482,121532,"NC_002607.1",121395,121497,0
"NC_002607.1",121532,121772,"NC_002607.1",121395,121497,0.034
"NC_002607.1",121772,121884,"NC_002607.1",121855,121868,0
"NC_002607.1",121884,122034,"NC_002607.1",121942,121974,0
"NC_002607.1",122034,122121,"NC_002607.1",121942,121974,0.059
"NC_002607.1",122121,122239,"NC_002607.1",122185,122273,0
"NC_002607.1",122239,122271,"NC_002607.1",122185,122273,0
"NC_002607.1",122271,122409,"NC_002607.1",122185,122273,0
"NC_002607.1",122409,122694,"NC_002607.1",122807,122821,0.112
"NC_002607.1",122694,122808,"NC_002607.1",122807,122821,0
"NC_002607.1",122851,122879,"NC_002607.1",122807,122821,0.029
